booking_id,customer_id,full_name,customer_country,booking_date,booking_day,booking_year,booking_month_number,booking_month,departure_date,departure_airport,arrival_airport,route,booking_amount,booking_status,payment_method,payment_status,failed_attempts,device_id,card_id,ip_country_code,card_country_code,days_before_departure,account_age_days,high_value_flag,last_minute_flag,country_mismatch_flag,failed_payment_flag,new_account_high_value_flag,shared_device_flag,shared_card_flag,fraud_risk_score,risk_level,recommended_action,fraud_confirmed,investigation_status
7638,1974,"Noah Brown",RO,"2026-07-10 13:28:06",2026-07-10,2026,7,2026-07,2026-10-15,AUH,CDG,"AUH - CDG",1152.07,Confirmed,Amex,Failed,0,DEV-001974,CARD-001974-1,RO,RO,97,884,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7639,607,"Maria Miller",DE,"2025-09-25 17:55:24",2025-09-25,2025,9,2025-09,2025-10-11,CDG,ATH,"CDG - ATH",1400.40,Completed,PayPal,Successful,0,DEV-000607,CARD-000607-2,DE,DE,16,957,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7640,385,"Leo Clark",ES,"2026-01-04 14:20:27",2026-01-04,2026,1,2026-01,2026-05-10,FCO,TIA,"FCO - TIA",561.71,Confirmed,Amex,Successful,0,DEV-000385,CARD-000385-2,FR,ES,126,986,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7641,1636,"Noah Lee",AL,"2026-02-15 12:00:37",2026-02-15,2026,2,2026-02,2026-06-18,TIA,BER,"TIA - BER",426.36,Completed,Visa,Successful,0,DEV-001636,CARD-001636-1,AL,AL,123,632,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7642,495,"Amelia Thomas",RO,"2026-01-05 21:01:41",2026-01-05,2026,1,2026-01,2026-06-12,AUH,OTP,"AUH - OTP",2100.37,Completed,Amex,Failed,0,DEV-000495,CARD-000495-2,RO,RO,158,54,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7643,1210,"Noah Taylor",AL,"2026-03-27 07:18:28",2026-03-27,2026,3,2026-03,2026-05-08,FCO,NCE,"FCO - NCE",2207.65,Confirmed,PayPal,Successful,0,DEV-001210,CARD-001210-2,AL,AL,42,823,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7644,372,"Emma Smith",RO,"2025-11-30 18:32:17",2025-11-30,2025,11,2025-11,2026-05-12,LAX,AUH,"LAX - AUH",740.31,Cancelled,Mastercard,Successful,0,DEV-000372,CARD-000372-2,RO,RO,163,374,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7645,1632,"Amelia Clark",US,"2025-07-26 14:05:36",2025-07-26,2025,7,2025-07,2025-09-23,AMS,DXB,"AMS - DXB",1218.40,Confirmed,PayPal,Successful,0,DEV-001632,CARD-001632-2,US,US,59,247,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7646,407,"Leo Smith",GR,"2026-06-27 10:55:34",2026-06-27,2026,6,2026-06,2026-12-19,ATH,AUH,"ATH - AUH",222.68,Completed,Visa,Successful,0,DEV-000407,CARD-000407-2,GR,GR,175,122,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7647,149,"Sofia Lewis",GR,"2026-04-14 03:15:45",2026-04-14,2026,4,2026-04,2026-06-15,ORY,LOS,"ORY - LOS",1913.33,Confirmed,Amex,Successful,0,DEV-000149,CARD-000149-1,GR,GR,62,870,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7648,1482,"James Lee",IT,"2025-01-05 15:09:26",2025-01-05,2025,1,2025-01,2025-04-29,AUH,ATH,"AUH - ATH",792.27,Confirmed,PayPal,Successful,0,DEV-001482,CARD-001482-2,IT,IT,114,273,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7649,1273,"Isabella Miller",RO,"2025-07-18 05:39:21",2025-07-18,2025,7,2025-07,2025-08-21,TIA,HER,"TIA - HER",710.57,Completed,PayPal,Successful,3,DEV-001273,CARD-001273-1,AL,RO,34,888,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7650,1025,"James Lewis",US,"2026-06-27 14:46:53",2026-06-27,2026,6,2026-06,2026-11-10,OTP,AMS,"OTP - AMS",1486.53,Cancelled,Visa,Refunded,0,DEV-001025,CARD-001025-2,US,DE,136,914,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7651,1755,"Alex Miller",GB,"2025-08-13 18:30:02",2025-08-13,2025,8,2025-08,2025-10-23,HER,FCO,"HER - FCO",150.01,Cancelled,Mastercard,Successful,0,DEV-001755,CARD-001755-1,GB,GB,71,862,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7652,1825,"Maria Miller",NG,"2026-04-27 09:22:08",2026-04-27,2026,4,2026-04,2026-08-24,DXB,VCE,"DXB - VCE",785.60,Confirmed,Mastercard,Successful,5,DEV-001825,CARD-001825-2,DE,AL,119,882,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7653,352,"Lucas Martin",GR,"2025-12-24 21:35:40",2025-12-24,2025,12,2025-12,2026-02-17,BCN,AUH,"BCN - AUH",1171.38,Completed,Amex,Successful,0,DEV-SHARED-015,CARD-000352-1,GR,DE,55,109,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7654,957,"Sofia Lee",RO,"2026-02-19 22:56:01",2026-02-19,2026,2,2026-02,2026-02-21,OTP,LOS,"OTP - LOS",2160.55,"Pending Review",PayPal,Successful,0,DEV-FRAUD-012,CARD-FRAUD-004,NL,AE,2,1034,1,1,1,0,0,1,1,95,Critical,"Block and investigate",1,"Confirmed Fraud"
7655,657,"Alex Lee",DE,"2025-06-10 23:33:21",2025-06-10,2025,6,2025-06,2025-09-27,MUC,HER,"MUC - HER",960.04,Confirmed,Visa,Successful,0,DEV-000657,CARD-000657-2,DE,DE,109,839,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7656,1420,"Lucas Thomas",US,"2026-06-23 02:55:13",2026-06-23,2026,6,2026-06,2026-12-15,FRA,DXB,"FRA - DXB",1374.20,Confirmed,Visa,Successful,3,DEV-001420,CARD-001420-1,US,GR,175,77,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7657,411,"Maria Lewis",RO,"2026-01-12 10:16:11",2026-01-12,2026,1,2026-01,2026-02-17,ATH,FCO,"ATH - FCO",275.78,Cancelled,Amex,Successful,2,DEV-000411,CARD-000411-2,ES,RO,36,958,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7658,1437,"Isabella Taylor",US,"2025-01-25 10:18:29",2025-01-25,2025,1,2025-01,2025-06-09,AMS,LOS,"AMS - LOS",739.51,Confirmed,Amex,Successful,2,DEV-001437,CARD-001437-1,US,US,135,279,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7659,188,"Amelia Clark",IT,"2025-01-04 23:24:38",2025-01-04,2025,1,2025-01,2025-02-27,FRA,ATH,"FRA - ATH",860.42,Confirmed,Visa,Successful,5,DEV-000188,CARD-000188-2,AE,IT,54,130,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7660,1505,"Maria Anderson",NG,"2026-02-07 21:26:09",2026-02-07,2026,2,2026-02,2026-02-11,BER,MXP,"BER - MXP",1329.98,Confirmed,PayPal,Successful,5,DEV-001505,CARD-001505-2,NG,NG,4,684,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
7661,986,"Leo Lewis",AE,"2026-07-17 04:58:41",2026-07-17,2026,7,2026-07,2026-09-07,LOS,TIA,"LOS - TIA",1655.44,Confirmed,Visa,Successful,0,DEV-SHARED-061,CARD-000986-1,AE,AE,52,30,1,0,0,0,0,1,0,40,Medium,"Additional verification",0,Cleared
7662,302,"Mia Wilson",GB,"2026-05-19 05:40:09",2026-05-19,2026,5,2026-05,2026-09-13,MXP,TIA,"MXP - TIA",648.43,"Pending Review",Mastercard,Successful,0,DEV-000302,CARD-000302-2,GB,GB,117,450,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7663,1176,"Daniel Thomas",US,"2025-06-03 12:19:06",2025-06-03,2025,6,2025-06,2025-11-24,LOS,AMS,"LOS - AMS",2099.48,Confirmed,Mastercard,Successful,0,DEV-001176,CARD-001176-1,US,US,174,465,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7664,819,"Emma Rossi",GR,"2025-08-15 11:50:45",2025-08-15,2025,8,2025-08,2025-10-26,AUH,VCE,"AUH - VCE",867.12,Confirmed,PayPal,Failed,3,DEV-000819,CARD-000819-2,US,GR,72,518,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7665,882,"Alex Wilson",NL,"2025-04-29 03:29:13",2025-04-29,2025,4,2025-04,2025-06-15,AMS,LHR,"AMS - LHR",2230.08,Completed,Visa,Successful,0,DEV-SHARED-049,CARD-000882-2,NG,NL,47,262,1,0,1,0,0,1,0,55,Medium,"Additional verification",0,Cleared
7666,1459,"Ethan Wilson",DE,"2025-04-24 18:09:29",2025-04-24,2025,4,2025-04,2025-07-04,JFK,OTP,"JFK - OTP",1104.68,Completed,PayPal,Failed,0,DEV-001459,CARD-SHARED-098,GB,DE,71,409,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
7667,234,"Liam Clark",DE,"2025-07-07 20:03:10",2025-07-07,2025,7,2025-07,2025-08-24,LGW,AGP,"LGW - AGP",986.48,Confirmed,Mastercard,Successful,0,DEV-000234,CARD-000234-2,DE,AE,48,637,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7668,350,"Isabella Lee",NL,"2026-06-17 03:52:21",2026-06-17,2026,6,2026-06,2026-08-11,BER,VCE,"BER - VCE",1139.42,Confirmed,PayPal,Successful,0,DEV-000350,CARD-000350-1,NL,NL,55,846,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7669,1608,"Mia Anderson",GR,"2025-10-20 23:58:58",2025-10-20,2025,10,2025-10,2026-03-10,CDG,OTP,"CDG - OTP",780.64,Completed,Visa,Successful,4,DEV-001608,CARD-001608-1,GR,GR,141,195,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
7670,270,"Amelia Lewis",IT,"2025-10-31 12:40:10",2025-10-31,2025,10,2025-10,2026-02-26,ATH,MUC,"ATH - MUC",447.66,Confirmed,Mastercard,Successful,1,DEV-000270,CARD-000270-2,IT,IT,118,274,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7671,1689,"Mia Miller",IT,"2025-09-20 08:44:56",2025-09-20,2025,9,2025-09,2025-12-18,LOS,TIA,"LOS - TIA",717.79,Confirmed,Amex,Successful,0,DEV-001689,CARD-001689-2,IT,IT,89,730,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7672,1729,"Alex Wilson",AE,"2026-05-25 09:12:18",2026-05-25,2026,5,2026-05,2026-05-26,TIA,BER,"TIA - BER",1027.34,Completed,Amex,Successful,0,DEV-001729,CARD-001729-2,NL,AE,1,422,0,1,1,0,0,0,0,30,Medium,"Additional verification",0,Cleared
7673,1835,"Alex Rossi",GB,"2026-03-30 10:18:18",2026-03-30,2026,3,2026-03,2026-03-30,SKG,LOS,"SKG - LOS",284.67,Completed,Mastercard,Successful,0,DEV-SHARED-045,CARD-001835-2,GR,GB,0,20,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7674,588,"Emma Brown",AE,"2026-03-19 05:55:41",2026-03-19,2026,3,2026-03,2026-07-13,MXP,OTP,"MXP - OTP",271.68,"Pending Review",Mastercard,Successful,0,DEV-SHARED-042,CARD-000588-1,GR,DE,116,689,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7675,1065,"Alex Moore",NG,"2025-05-29 23:06:45",2025-05-29,2025,5,2025-05,2025-09-16,TIA,LHR,"TIA - LHR",1886.45,Cancelled,Amex,Refunded,0,DEV-001065,CARD-001065-2,NG,DE,110,879,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
7676,291,"Amelia Miller",DE,"2026-04-15 16:09:19",2026-04-15,2026,4,2026-04,2026-04-15,AUH,MAN,"AUH - MAN",2453.55,Confirmed,PayPal,Successful,0,DEV-FRAUD-014,CARD-000291-1,GB,DE,0,1126,1,1,1,0,0,1,0,70,High,"Manual review",1,"Confirmed Fraud"
7677,482,"Lucas Moore",RO,"2025-04-29 05:50:36",2025-04-29,2025,4,2025-04,2025-05-21,LGW,JFK,"LGW - JFK",1213.20,Confirmed,Visa,Successful,5,DEV-000482,CARD-000482-2,GR,RO,22,54,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7678,1079,"Isabella Moore",AE,"2025-02-19 05:14:48",2025-02-19,2025,2,2025-02,2025-05-19,FRA,MXP,"FRA - MXP",626.52,Completed,Visa,Successful,2,DEV-001079,CARD-001079-1,FR,ES,89,765,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7679,883,"Amelia Clark",GB,"2025-11-14 06:41:47",2025-11-14,2025,11,2025-11,2025-12-13,TIA,AUH,"TIA - AUH",1138.60,Completed,PayPal,Successful,0,DEV-000883,CARD-000883-2,GB,GB,29,71,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7680,1157,"Liam Martin",FR,"2025-04-27 06:54:51",2025-04-27,2025,4,2025-04,2025-07-14,FRA,AMS,"FRA - AMS",1507.38,Confirmed,Amex,Successful,0,DEV-001157,CARD-001157-2,FR,FR,78,113,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7681,1600,"Olivia Miller",NG,"2025-05-15 16:29:26",2025-05-15,2025,5,2025-05,2025-09-05,SKG,TIA,"SKG - TIA",1337.99,Cancelled,Visa,Successful,0,DEV-001600,CARD-SHARED-039,NG,NG,113,281,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7682,1276,"Lucas Brown",US,"2026-07-08 04:22:38",2026-07-08,2026,7,2026-07,2026-11-07,MXP,SKG,"MXP - SKG",872.90,Completed,Mastercard,Failed,0,DEV-001276,CARD-001276-2,FR,US,122,25,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7683,899,"Amelia Taylor",ES,"2025-04-09 04:30:49",2025-04-09,2025,4,2025-04,2025-06-20,BCN,AUH,"BCN - AUH",812.88,Cancelled,Visa,Successful,0,DEV-000899,CARD-000899-2,AL,ES,72,190,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7684,1565,"Maria Anderson",NG,"2026-04-01 23:07:08",2026-04-01,2026,4,2026-04,2026-04-17,AMS,LOS,"AMS - LOS",1159.23,Cancelled,Amex,Successful,2,DEV-001565,CARD-SHARED-034,NG,NG,16,1132,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7685,1387,"Emma Moore",GR,"2026-01-08 08:57:12",2026-01-08,2026,1,2026-01,2026-01-09,MAD,LGW,"MAD - LGW",447.12,Cancelled,Mastercard,Successful,0,DEV-001387,CARD-001387-2,GR,AE,1,96,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7686,382,"Mia Rossi",GB,"2026-06-08 18:12:01",2026-06-08,2026,6,2026-06,2026-06-27,JFK,NCE,"JFK - NCE",214.92,Confirmed,Amex,Successful,2,DEV-000382,CARD-000382-1,GB,GB,19,99,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7687,1296,"Olivia Rossi",IT,"2026-05-03 16:29:26",2026-05-03,2026,5,2026-05,2026-07-30,MAD,LOS,"MAD - LOS",796.45,Completed,Visa,Successful,0,DEV-001296,CARD-001296-2,IT,IT,88,49,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7688,1810,"Isabella Martin",AE,"2026-05-04 11:26:24",2026-05-04,2026,5,2026-05,2026-05-04,OTP,BCN,"OTP - BCN",2559.19,Confirmed,Mastercard,Successful,0,DEV-FRAUD-030,CARD-FRAUD-012,US,AL,0,289,1,1,1,0,0,1,1,95,Critical,"Block and investigate",1,"Confirmed Fraud"
7689,1088,"Emma Moore",AE,"2025-06-08 11:36:49",2025-06-08,2025,6,2025-06,2025-12-03,FRA,OTP,"FRA - OTP",554.22,Completed,Visa,Successful,4,DEV-SHARED-068,CARD-001088-2,AE,AE,178,784,0,0,0,1,0,1,0,35,Medium,"Additional verification",0,Cleared
7690,110,"Olivia Rossi",RO,"2025-03-02 11:26:02",2025-03-02,2025,3,2025-03,2025-07-25,BER,ATH,"BER - ATH",762.55,Confirmed,PayPal,Successful,1,DEV-000110,CARD-000110-2,RO,RO,145,174,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7691,1301,"Mia Lee",NL,"2025-10-18 12:28:03",2025-10-18,2025,10,2025-10,2025-12-12,AMS,MUC,"AMS - MUC",561.08,Completed,PayPal,Successful,0,DEV-001301,CARD-001301-1,AL,NL,55,790,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7692,1787,"Sofia Wilson",RO,"2025-05-10 09:44:17",2025-05-10,2025,5,2025-05,2025-07-23,AUH,CDG,"AUH - CDG",2121.42,Confirmed,Visa,Refunded,0,DEV-SHARED-037,CARD-001787-1,RO,RO,74,687,1,0,0,0,0,1,0,40,Medium,"Additional verification",0,Cleared
7693,1033,"Lucas Lee",GR,"2025-09-02 08:33:56",2025-09-02,2025,9,2025-09,2026-01-13,ORD,LOS,"ORD - LOS",1164.98,Completed,Amex,Successful,0,DEV-001033,CARD-001033-1,NL,GR,133,911,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7694,1013,"Daniel Miller",IT,"2025-08-23 16:39:39",2025-08-23,2025,8,2025-08,2025-10-16,LGW,ORD,"LGW - ORD",1114.38,Confirmed,Amex,Successful,0,DEV-SHARED-015,CARD-001013-2,IT,IT,54,1,0,0,0,0,1,1,0,30,Medium,"Additional verification",0,Cleared
7695,1595,"Olivia Clark",NL,"2025-01-17 18:12:30",2025-01-17,2025,1,2025-01,2025-01-18,LHR,DXB,"LHR - DXB",1091.90,Confirmed,Visa,Successful,0,DEV-SHARED-072,CARD-001595-1,RO,NL,1,292,0,1,1,0,0,1,0,50,Medium,"Additional verification",0,Cleared
7696,360,"Liam Lewis",NL,"2026-04-07 14:48:54",2026-04-07,2026,4,2026-04,2026-04-09,LGW,ATH,"LGW - ATH",879.10,Confirmed,Visa,Successful,1,DEV-000360,CARD-000360-2,NL,NL,2,89,0,1,0,0,0,0,0,15,Low,Allow,0,Cleared
7697,337,"Liam Wilson",IT,"2026-03-13 17:34:11",2026-03-13,2026,3,2026-03,2026-05-22,LOS,DXB,"LOS - DXB",1302.84,Confirmed,Visa,Successful,0,DEV-SHARED-049,CARD-000337-2,IT,IT,70,34,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7698,1728,"Sofia Taylor",AL,"2026-01-10 11:23:43",2026-01-10,2026,1,2026-01,2026-04-04,TIA,AMS,"TIA - AMS",805.76,Confirmed,Amex,Successful,0,DEV-001728,CARD-001728-2,AL,AL,84,104,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7699,521,"Sofia Rossi",DE,"2025-02-03 14:24:04",2025-02-03,2025,2,2025-02,2025-06-22,TIA,OTP,"TIA - OTP",926.23,Confirmed,Amex,Successful,0,DEV-000521,CARD-000521-2,DE,DE,139,123,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7700,35,"Isabella Garcia",NG,"2025-04-17 01:04:40",2025-04-17,2025,4,2025-04,2025-07-07,ORD,LOS,"ORD - LOS",865.40,Confirmed,PayPal,Successful,5,DEV-000035,CARD-SHARED-035,NG,NG,81,644,0,0,0,1,0,0,1,40,Medium,"Additional verification",0,Cleared
7701,1834,"Leo Miller",AL,"2025-10-03 00:21:37",2025-10-03,2025,10,2025-10,2026-01-03,OTP,LOS,"OTP - LOS",943.96,Confirmed,PayPal,Successful,4,DEV-001834,CARD-001834-1,AL,NL,92,37,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7702,1278,"Maria Miller",FR,"2026-05-17 09:58:51",2026-05-17,2026,5,2026-05,2026-08-19,OTP,JFK,"OTP - JFK",363.26,Completed,Visa,Successful,0,DEV-001278,CARD-001278-2,FR,FR,94,58,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7703,1379,"Ethan Anderson",FR,"2026-06-08 04:31:30",2026-06-08,2026,6,2026-06,2026-08-16,TIA,DXB,"TIA - DXB",699.17,Completed,PayPal,Successful,0,DEV-001379,CARD-001379-1,FR,FR,69,203,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7704,305,"James Lee",NL,"2026-07-17 17:26:09",2026-07-17,2026,7,2026-07,2026-12-18,NCE,TIA,"NCE - TIA",522.34,Confirmed,PayPal,Successful,0,DEV-000305,CARD-000305-1,NL,NL,154,912,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7705,221,"Ava Moore",IT,"2026-01-09 01:28:13",2026-01-09,2026,1,2026-01,2026-02-16,CDG,AGP,"CDG - AGP",972.95,Cancelled,Visa,Successful,1,DEV-000221,CARD-SHARED-073,ES,IT,38,465,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
7706,1506,"Olivia Anderson",FR,"2026-07-15 18:53:23",2026-07-15,2026,7,2026-07,2026-08-28,CDG,LGW,"CDG - LGW",2109.96,Confirmed,PayPal,Successful,7,DEV-001506,CARD-001506-1,RO,IT,44,14,1,0,1,1,0,0,0,50,Medium,"Additional verification",1,"Confirmed Fraud"
7707,496,"Mia Thomas",NL,"2026-03-08 16:34:10",2026-03-08,2026,3,2026-03,2026-03-08,OTP,MAN,"OTP - MAN",168.33,Confirmed,PayPal,Successful,0,DEV-000496,CARD-SHARED-008,AE,NL,0,1077,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
7708,45,"Emma Smith",ES,"2026-07-04 08:27:58",2026-07-04,2026,7,2026-07,2026-07-31,TIA,ORD,"TIA - ORD",2573.33,Confirmed,Mastercard,Successful,0,DEV-000045,CARD-000045-1,ES,ES,27,240,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7709,1485,"Lucas Lewis",IT,"2025-05-30 01:53:48",2025-05-30,2025,5,2025-05,2025-10-13,FRA,LHR,"FRA - LHR",1440.57,Cancelled,Amex,Successful,4,DEV-001485,CARD-001485-1,GR,IT,136,368,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7710,619,"Noah Anderson",FR,"2025-09-23 15:52:48",2025-09-23,2025,9,2025-09,2026-01-06,MAD,MUC,"MAD - MUC",1411.41,Completed,Amex,Failed,0,DEV-000619,CARD-000619-2,FR,FR,105,44,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7711,1347,"Daniel Anderson",NG,"2026-04-18 07:31:35",2026-04-18,2026,4,2026-04,2026-04-18,AUH,MXP,"AUH - MXP",308.91,Completed,Visa,Successful,5,DEV-001347,CARD-001347-2,NG,NG,0,221,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
7712,1290,"Alex Garcia",DE,"2025-04-01 19:06:23",2025-04-01,2025,4,2025-04,2025-09-22,DXB,JFK,"DXB - JFK",1028.26,Confirmed,PayPal,Successful,0,DEV-001290,CARD-001290-1,DE,NL,174,765,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7713,439,"Ethan Martin",GR,"2026-02-12 20:15:41",2026-02-12,2026,2,2026-02,2026-02-14,MXP,DXB,"MXP - DXB",1532.80,"Pending Review",Mastercard,Successful,3,DEV-000439,CARD-FRAUD-022,GB,GB,2,31,1,1,1,1,0,0,1,90,Critical,"Block and investigate",1,"Confirmed Fraud"
7714,1262,"Ethan Anderson",GB,"2026-07-06 14:26:07",2026-07-06,2026,7,2026-07,2026-07-06,LOS,TIA,"LOS - TIA",844.59,Confirmed,PayPal,Successful,0,DEV-001262,CARD-001262-2,ES,GB,0,341,0,1,1,0,0,0,0,30,Medium,"Additional verification",0,Cleared
7715,1535,"Alex Lewis",GB,"2026-06-21 19:01:14",2026-06-21,2026,6,2026-06,2026-09-22,LGW,MAD,"LGW - MAD",1299.20,Confirmed,Visa,Successful,3,DEV-001535,CARD-001535-1,GB,GB,93,155,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
7716,518,"Daniel Brown",NL,"2026-06-13 16:52:26",2026-06-13,2026,6,2026-06,2026-10-30,FRA,VCE,"FRA - VCE",1137.24,Confirmed,Amex,Successful,0,DEV-000518,CARD-000518-1,NL,NL,139,44,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7717,1923,"Noah Clark",GB,"2025-12-03 07:11:29",2025-12-03,2025,12,2025-12,2026-05-10,LOS,MXP,"LOS - MXP",1375.29,Completed,Mastercard,Successful,0,DEV-SHARED-021,CARD-001923-1,GB,GB,158,979,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7718,189,"Daniel Brown",NL,"2025-02-06 10:30:53",2025-02-06,2025,2,2025-02,2025-08-03,VCE,OTP,"VCE - OTP",314.13,Confirmed,Mastercard,Successful,0,DEV-000189,CARD-000189-2,NL,FR,178,305,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7719,587,"Maria Clark",US,"2025-08-01 16:33:27",2025-08-01,2025,8,2025-08,2025-12-13,LGW,JFK,"LGW - JFK",1564.80,Confirmed,PayPal,Failed,0,DEV-000587,CARD-000587-2,US,US,134,494,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7720,462,"James Lee",AL,"2025-11-29 23:04:53",2025-11-29,2025,11,2025-11,2026-05-20,HER,TIA,"HER - TIA",429.76,Confirmed,Visa,Successful,0,DEV-000462,CARD-000462-2,GB,NL,172,118,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7721,515,"Noah Rossi",IT,"2025-03-07 12:56:37",2025-03-07,2025,3,2025-03,2025-07-04,BCN,OTP,"BCN - OTP",121.49,Completed,Visa,Successful,0,DEV-000515,CARD-000515-2,IT,NG,119,58,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7722,1737,"Alex Garcia",GR,"2026-05-11 12:41:52",2026-05-11,2026,5,2026-05,2026-05-22,AGP,TIA,"AGP - TIA",2456.52,Completed,Mastercard,Failed,0,DEV-001737,CARD-001737-1,GB,GR,11,980,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
7723,1715,"Sofia Wilson",IT,"2025-12-23 07:17:54",2025-12-23,2025,12,2025-12,2026-01-04,FCO,BCN,"FCO - BCN",274.68,Confirmed,PayPal,Successful,0,DEV-001715,CARD-001715-2,IT,ES,12,576,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7724,273,"Mia Smith",GR,"2025-11-10 16:10:01",2025-11-10,2025,11,2025-11,2026-05-01,TIA,LOS,"TIA - LOS",456.78,Completed,Visa,Successful,0,DEV-000273,CARD-000273-1,GR,GR,172,195,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7725,1971,"Ava Lewis",GB,"2026-07-09 23:33:08",2026-07-09,2026,7,2026-07,2026-12-23,OTP,NCE,"OTP - NCE",496.62,Completed,Mastercard,Successful,5,DEV-001971,CARD-001971-1,GB,FR,167,71,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7726,371,"Sofia Wilson",NG,"2025-05-20 21:30:19",2025-05-20,2025,5,2025-05,2025-09-09,LOS,MUC,"LOS - MUC",855.17,Completed,PayPal,Successful,0,DEV-000371,CARD-000371-1,NG,NG,112,538,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7727,1773,"Emma Martin",DE,"2026-07-09 21:25:17",2026-07-09,2026,7,2026-07,2026-12-17,TIA,DXB,"TIA - DXB",1230.30,Confirmed,Mastercard,Failed,5,DEV-001773,CARD-001773-1,US,AE,161,708,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
7728,596,"Alex Brown",NG,"2026-03-04 12:10:26",2026-03-04,2026,3,2026-03,2026-08-07,LHR,JFK,"LHR - JFK",411.20,Confirmed,PayPal,Successful,0,DEV-SHARED-008,CARD-000596-2,NG,NG,156,264,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
